X,Y,T,LAT,LNG,T
107540.151402964,1126381.1001362,91644.8,59.134539921,9.631703625,39.371721051
107540.327868512,1126381.26524166,91645,59.1345414,9.631706713,39.371165749
107540.499396404,1126381.43746685,91645.2,59.134542943,9.631709715,39.378543091
107540.673238275,1126381.59755425,91645.4,59.134544377,9.631712757,39.372238483
107540.847187158,1126381.76142939,91645.6,59.134545845,9.631715801,39.375841891
107541.021479971,1126381.92508243,91645.8,59.134547311,9.631718851,39.377745033
107541.200068341,1126382.08785277,91646,59.134548769,9.631721976,39.375665719
107541.37096354,1126382.26152491,91646.2,59.134550325,9.631724967,39.369761294
107541.547251294,1126382.42963782,91646.4,59.134551831,9.631728052,39.374351161
107541.719591802,1126382.59618337,91646.6,59.134553323,9.631731068,39.377100593
107541.886545881,1126382.76516906,91646.8,59.134554837,9.63173399,39.37821894
107542.057168615,1126382.93182263,91647,59.13455633,9.631736976,39.377026093
107542.227784958,1126383.10170675,91647.2,59.134557852,9.631739962,39.381659371
107542.397320996,1126383.26780121,91647.4,59.13455934,9.631742929,39.37303904
107542.572530566,1126383.43101053,91647.6,59.134560802,9.631745995,39.371270752
107542.74482121,1126383.59376851,91647.8,59.13456226,9.63174901,39.365861081
107542.915327169,1126383.76153588,91648,59.134563763,9.631751994,39.366405982
107543.086980988,1126383.92785735,91648.2,59.134565253,9.631754998,39.370982413
107543.262477852,1126384.09051028,91648.4,59.13456671,9.631758069,39.364732258
107543.436010363,1126384.26218257,91648.6,59.134568248,9.631761106,39.371746866
107543.608525317,1126384.42728038,91648.8,59.134569727,9.631764125,39.387600739
107543.785160775,1126384.59316612,91649,59.134571213,9.631767216,39.382308722
107543.959738928,1126384.75715405,91649.2,59.134572682,9.631770271,39.376962223
107544.136371057,1126384.92471077,91649.4,59.134574183,9.631773362,39.381027022
107544.310376891,1126385.08858619,91649.6,59.134575651,9.631776407,39.376873644
107544.483750972,1126385.25346294,91649.8,59.134577128,9.631779441,39.374327111
107544.659821544,1126385.41544869,91650,59.134578579,9.631782522,39.373848411
107544.838314668,1126385.56830461,91650.2,59.134579948,9.631785645,39.3640622
107545.013169307,1126385.73719464,91650.4,59.134581461,9.631788705,39.373745695
107545.188944122,1126385.90396993,91650.6,59.134582955,9.631791781,39.369438333
107545.360306213,1126386.07296447,91650.8,59.134584469,9.63179478,39.374322615
107545.530467342,1126386.24128826,91651,59.134585977,9.631797758,39.38062818
107545.704354595,1126386.40716866,91651.2,59.134587463,9.631800801,39.372941703
107545.877384832,1126386.5721562,91651.4,59.134588941,9.631803829,39.37747503
107546.048284236,1126386.74348922,91651.6,59.134590476,9.63180682,39.370590564
107546.221248833,1126386.91270975,91651.8,59.134591992,9.631809847,39.379263647
107546.396333012,1126387.0812661,91652,59.134593502,9.631812911,39.378065596
107546.572329229,1126387.25182942,91652.2,59.13459503,9.631815991,39.383689564
107546.743618547,1126387.42862172,91652.4,59.134596614,9.631818989,39.378510778
107546.921445216,1126387.59996845,91652.6,59.134598149,9.631822101,39.384267568
107547.090115269,1126387.76951474,91652.8,59.134599668,9.631825053,39.370027071
107547.262272102,1126387.94185287,91653,59.134601212,9.631828066,39.368469402
107547.434832315,1126388.11285503,91653.2,59.134602744,9.631831086,39.362027759
107547.608469936,1126388.28909502,91653.4,59.134604323,9.631834125,39.372309976
107547.785268213,1126388.45932578,91653.6,59.134605848,9.631837219,39.367549584
107547.959608873,1126388.62743515,91653.8,59.134607354,9.63184027,39.36114843
107548.134394981,1126388.80189507,91654,59.134608917,9.631843329,39.370297292
107548.307861886,1126388.97757776,91654.2,59.134610491,9.631846365,39.3690981
107548.48311389,1126389.1480283,91654.4,59.134612018,9.631849432,39.360720883
107548.656989441,1126389.3197015,91654.6,59.134613556,9.631852475,39.362199562
107548.835735908,1126389.48904498,91654.8,59.134615073,9.631855603,39.362328953
107549.0138427,1126389.6634001,91655,59.134616635,9.63185872,39.36263796
107549.195560231,1126389.8357572,91655.2,59.134618179,9.6318619,39.361988409
107549.370458749,1126390.01121998,91655.4,59.134619751,9.631864961,39.359789406
107549.55298458,1126390.18012537,91655.6,59.134621264,9.631868155,39.366363588
107549.734992718,1126390.35025512,91655.8,59.134622788,9.63187134,39.376289246
107549.921357617,1126390.51749714,91656,59.134624286,9.631874601,39.37565026
107550.102789694,1126390.68940814,91656.2,59.134625826,9.631877776,39.376186684
107550.285606776,1126390.85575198,91656.4,59.134627316,9.631880975,39.37384379
107550.466580595,1126391.02777349,91656.6,59.134628857,9.631884142,39.379986224
107550.644926808,1126391.19678207,91656.8,59.134630371,9.631887263,39.374483754
107550.827009488,1126391.35811159,91657,59.134631816,9.631890449,39.372997388
107551.005458285,1126391.53313587,91657.2,59.134633384,9.631893572,39.377555501
107551.185296711,1126391.70025366,91657.4,59.134634881,9.631896719,39.375272903
107551.365588723,1126391.86960032,91657.6,59.134636398,9.631899874,39.374139006
107551.54593687,1126392.03950408,91657.8,59.13463792,9.63190303,39.384743686
107551.730183552,1126392.20663061,91658,59.134639417,9.631906254,39.38155448
107551.91184535,1126392.37809655,91658.2,59.134640953,9.631909433,39.382989051
107552.090293169,1126392.55356646,91658.4,59.134642525,9.631912556,39.381014103
107552.268054843,1126392.72858944,91658.6,59.134644093,9.631915667,39.381748184
107552.444441605,1126392.90405531,91658.8,59.134645665,9.631918754,39.376631873
107552.620487268,1126393.07829513,91659,59.134647226,9.631921835,39.380339083
107552.802216584,1126393.24452555,91659.2,59.134648715,9.631925015,39.384476437
107552.972476374,1126393.42053632,91659.4,59.134650292,9.631927995,39.379384566
107553.147492798,1126393.59410574,91659.6,59.134651847,9.631931058,39.374754861
107553.315244097,1126393.76476447,91659.8,59.134653376,9.631933994,39.373137391
107553.488304719,1126393.94300875,91700,59.134654973,9.631937023,39.36971287
107553.662687595,1126394.11847071,91700.2,59.134656545,9.631940075,39.372208853
107553.840756077,1126394.28302298,91700.4,59.134658019,9.631943191,39.366025563
107554.019231904,1126394.44423413,91700.6,59.134659463,9.631946314,39.361010194
107554.222969788,1126394.59814298,91700.8,59.134660841,9.631949878,39.371280105
107554.384831891,1126394.73592778,91701,59.134662075,9.63195271,39.319143998
107554.564978947,1126394.92053579,91701.2,59.134663729,9.631955863,39.365869762
107554.749481439,1126395.10292446,91701.4,59.134665363,9.631959092,39.38892772
107554.957358914,1126395.27689313,91701.6,59.134666921,9.631962729,39.39546387
107555.103515092,1126395.51122876,91701.8,59.134669022,9.63196529,39.4147997
107555.297574875,1126395.6664553,91702,59.134670412,9.631968685,39.419523369
107555.489343735,1126395.82212292,91702.2,59.134671806,9.63197204,39.414009055
107555.685980426,1126395.97702038,91702.4,59.134673193,9.63197548,39.418909921
107555.870827419,1126396.15885281,91702.6,59.134674822,9.631978715,39.440530415
107556.052582878,1126396.31171571,91702.8,59.134676191,9.631981895,39.441037705
107556.246340469,1126396.47496234,91703,59.134677653,9.631985285,39.450607301
107556.434321458,1126396.63530122,91703.2,59.134679089,9.631988574,39.443104872
107556.622013093,1126396.79719911,91703.4,59.134680539,9.631991858,39.443964567
107556.812740782,1126396.92924841,91703.6,59.134681721,9.631995194,39.410184167
107557.002667145,1126397.09014815,91703.8,59.134683162,9.631998517,39.415984585
107557.187549709,1126397.25393427,91704,59.134684629,9.632001752,39.418452936
107557.374033732,1126397.41850335,91704.2,59.134686103,9.632005015,39.416573667
107557.559262192,1126397.58106479,91704.4,59.134687559,9.632008256,39.414634411
107557.749871532,1126397.74397109,91704.6,59.134689018,9.632011591,39.398516307
107557.932797377,1126397.91287767,91704.8,59.134690531,9.632014792,39.403492954
107558.116744023,1126398.08668778,91705,59.134692088,9.632018011,39.40843589
107558.295088687,1126398.25614231,91705.2,59.134693606,9.632021132,39.406183103
107558.477842291,1126398.42527137,91705.4,59.134695121,9.63202433,39.405602181
107558.655946462,1126398.60051812,91705.6,59.134696691,9.632027447,39.404360749
107558.831865179,1126398.78077346,91705.8,59.134698306,9.632030526,39.400557669
107559.016034575,1126398.95770319,91706,59.134699891,9.632033749,39.428517244
107559.193225332,1126399.13161139,91706.2,59.134701449,9.63203685,39.428457706
107559.366299099,1126399.30294931,91706.4,59.134702984,9.632039879,39.422723847
107559.540110938,1126399.47740783,91706.6,59.134704547,9.632042921,39.417615556
107559.707394432,1126399.65274462,91706.8,59.134706118,9.632045849,39.426751849
107559.885154325,1126399.82832494,91707,59.134707691,9.63204896,39.437312628
107560.056683145,1126399.99921424,91707.2,59.134709222,9.632051962,39.431666924
107560.232784944,1126400.17367732,91707.4,59.134710785,9.632055044,39.426687867
107560.411190854,1126400.34101552,91707.6,59.134712284,9.632058166,39.41878223
107560.590442503,1126400.51492786,91707.8,59.134713842,9.632061303,39.421255375
107560.771080492,1126400.68260468,91708,59.134715344,9.632064464,39.42023347
107560.951022422,1126400.85484743,91708.2,59.134716887,9.632067613,39.415158402
107561.133309184,1126401.02832021,91708.4,59.134718441,9.632070803,39.425806549
107561.313837693,1126401.19343469,91708.6,59.13471992,9.632073962,39.424598118
107561.503426102,1126401.35132625,91708.8,59.134721334,9.632077279,39.410195653
107561.686925657,1126401.51945437,91709,59.13472284,9.63208049,39.414065126
107561.866709862,1126401.6845674,91709.2,59.134724319,9.632083636,39.406972258
107562.053316125,1126401.84501523,91709.4,59.134725756,9.632086901,39.41005132
107562.243941593,1126401.99956695,91709.6,59.13472714,9.632090236,39.398963487
107562.427051133,1126402.16223584,91709.8,59.134728597,9.63209344,39.392600787
107562.613992695,1126402.32680609,91710,59.134730071,9.632096711,39.396590288
107562.80168886,1126402.48614214,91710.2,59.134731498,9.632099995,39.393010488
107562.990918207,1126402.6518309,91710.4,59.134732982,9.632103306,39.401035888
107563.178386441,1126402.81060953,91710.6,59.134734404,9.632106586,39.387266462
107563.377247734,1126402.96929933,91710.8,59.134735825,9.632110065,39.398431421
107563.564471941,1126403.13565254,91711,59.134737315,9.632113341,39.406083038
107563.754218021,1126403.30056258,91711.2,59.134738792,9.632116661,39.40678694
107563.942306244,1126403.46424398,91711.4,59.134740258,9.632119952,39.403958705
107564.128336079,1126403.62658454,91711.6,59.134741712,9.632123207,39.388938312
107564.315906811,1126403.79137891,91711.8,59.134743188,9.632126489,39.388904367
107564.500722005,1126403.95995535,91712,59.134744698,9.632129723,39.389397281
107564.684621836,1126404.12819581,91712.2,59.134746205,9.632132941,39.38967679
107564.87156541,1126404.29165219,91712.4,59.134747669,9.632136212,39.387017232
107565.049059768,1126404.45653804,91712.6,59.134749146,9.632139318,39.376182311
107565.233722906,1126404.64405184,91712.8,59.134750826,9.63214255,39.408442788
107565.403130135,1126404.81638535,91713,59.13475237,9.632145515,39.4001168
107565.573903201,1126404.99284329,91713.2,59.134753951,9.632148504,39.400921927
107565.743144382,1126405.16228015,91713.4,59.134755469,9.632151466,39.394799095
107565.917401757,1126405.34275532,91713.6,59.134757086,9.632154516,39.40059355
107566.085766947,1126405.52087948,91713.8,59.134758682,9.632157463,39.408369239
107566.256359817,1126405.70157021,91714,59.134760301,9.632160449,39.409213051
107566.433324458,1126405.87369594,91714.2,59.134761843,9.632163546,39.407952955
107566.606519154,1126406.0414697,91714.4,59.134763346,9.632166577,39.401052937
107566.783699751,1126406.22016833,91714.6,59.134764947,9.632169678,39.409633456
107566.955612626,1126406.39919074,91714.8,59.134766551,9.632172687,39.4118701
107567.132859486,1126406.57332222,91715,59.134768111,9.632175789,39.410039509
107567.303387508,1126406.75780039,91715.2,59.134769764,9.632178774,39.42012664
107567.477610428,1126406.9266902,91715.4,59.134771277,9.632181823,39.410687274
107567.650031655,1126407.10916697,91715.6,59.134772912,9.632184841,39.413677867
107567.823193811,1126407.29331619,91715.8,59.134774562,9.632187872,39.409666969
107567.999759982,1126407.46421583,91716,59.134776093,9.632190962,39.403354958
107568.172648208,1126407.64212624,91716.2,59.134777687,9.632193988,39.405274557
107568.344216128,1126407.82181642,91716.4,59.134779297,9.632196991,39.402276195
107568.514073357,1126407.99804988,91716.6,59.134780876,9.632199964,39.398533531
107568.675679667,1126408.17772034,91716.8,59.134782486,9.632202793,39.402184509
107568.848908684,1126408.35696823,91717,59.134784092,9.632205825,39.403254582
107569.024364936,1126408.53900549,91717.2,59.134785723,9.632208896,39.412035884
107569.19891708,1126408.71502549,91717.4,59.1347873,9.632211951,39.410454351
107569.377981842,1126408.89617874,91717.6,59.134788923,9.632215085,39.407736406
107569.548235316,1126409.07464099,91717.8,59.134790522,9.632218065,39.404136345
107569.717342662,1126409.25365796,91718,59.134792126,9.632221025,39.403908274
107569.883299674,1126409.43344849,91718.2,59.134793737,9.63222393,39.396345253
107570.054273964,1126409.62372035,91718.4,59.134795442,9.632226923,39.409118631
107570.224799502,1126409.80931263,91718.6,59.134797105,9.632229908,39.426745683
107570.391042498,1126409.98921514,91718.8,59.134798717,9.632232818,39.42208636
107570.559749231,1126410.16811996,91719,59.13480032,9.632235771,39.426839528
107570.725194661,1126410.34601575,91719.2,59.134801914,9.632238667,39.415047477
107570.896358276,1126410.52737621,91719.4,59.134803539,9.632241663,39.417621101
107571.060705765,1126410.71039413,91719.6,59.134805179,9.63224454,39.412863163
107571.227747097,1126410.89185783,91719.8,59.134806805,9.632247464,39.410102264
107571.396456841,1126411.06920313,91720,59.134808394,9.632250417,39.410900059
107571.564590976,1126411.24810686,91720.2,59.134809997,9.63225336,39.412246521
107571.733007374,1126411.42901632,91720.4,59.134811618,9.632256308,39.416349151
107571.900506205,1126411.61070375,91720.6,59.134813246,9.63225924,39.413555386
107572.070051686,1126411.79963611,91720.8,59.134814939,9.632262208,39.421242228
107572.23617802,1126411.98054105,91721,59.13481656,9.632265116,39.416654365
107572.401043505,1126412.16211189,91721.2,59.134818187,9.632268002,39.413795774
107572.568254474,1126412.34457857,91721.4,59.134819822,9.632270929,39.411030071
107572.730937128,1126412.52982122,91721.6,59.134821482,9.632273777,39.416045356
107572.89923781,1126412.71128749,91721.8,59.134823108,9.632276723,39.414740685
107573.067425962,1126412.89175096,91722,59.134824725,9.632279667,39.413719591
107573.234347745,1126413.07566527,91722.2,59.134826373,9.632282589,39.419805961
107573.403170255,1126413.25379066,91722.4,59.134827969,9.632285544,39.415378095
107573.573475077,1126413.43503814,91722.6,59.134829593,9.632288525,39.417542029
107573.739950511,1126413.6130475,91722.8,59.134831188,9.632291439,39.422533427
